Avg_Area_Income,Avg_Area_House_Age,Avg_Area_Number_of_Rooms,Area_Population,Address_mean_encoded,Price
-0.2360430522857823,-0.16467025951064604,-0.1646701398642325,-0.2745695168784083,0.14973124698037443,340605.2113
-0.17002590964640407,-0.16466432925250712,-0.16466035948108998,-0.24057907999079747,0.14973124698037443,1170959.526
-0.20341506802953158,-0.1646596423468086,-0.16466724652829104,-0.1925370424951931,0.14973124698037443,942838.1647
-0.20690913199496894,-0.16465816284130774,-0.1646591746484361,-0.19035072024452004,0.14973124698037443,1401613.92
-0.2592481368925591,-0.16466736054110895,-0.16465509520719612,-0.10625850452318214,0.14973124698037443,1175504.486
-0.1948455525204317,-0.16467008526681548,-0.16467155699204025,-0.1651160358988701,0.14973124698037443,608794.2467
-0.19780554506463432,-0.16466163255762278,-0.1646625833082158,-0.21342646739569252,0.14973124698037443,946943.0362
-0.13543083523759522,-0.16465901096851904,-0.16466355005296104,-0.0444411528505019,0.14973124698037443,1819900.637
-0.10372632897956673,-0.16465741153637842,-0.16466624950577058,-0.20587069378390793,0.14973124698037443,1463130.273
-0.19014072394261528,-0.1646694858976176,-0.16465952471677417,-0.12573833492413652,0.14973124698037443,1252391.18
-0.17149384462558154,-0.1646580409233333,-0.16466032663736618,-0.1262999037259915,0.14973124698037443,1714445.175
-0.1396718274846441,-0.1646739979154307,-0.1646629361772355,-0.09366837936346875,0.14973124698037443,1291759.393
-0.06453700911597578,-0.16465990001938063,-0.16466044223164705,-0.20368511774317397,0.14973124698037443,1809154.289
-0.13291897024889432,-0.16465691937812632,-0.16467370041110727,-0.26521676843546066,0.14973124698037443,1200539.361
-0.17057909769329913,-0.16466097889527825,-0.16465952582308815,-0.19814547970791302,0.14973124698037443,1300265.21
-0.15026576421044385,-0.16467285237088042,-0.1646661265902668,-0.17457929018453622,0.14973124698037443,997448.7281
-0.07042101614897629,-0.16466036001968073,-0.16465152693496415,-0.10950319929483299,0.14973124698037443,2152959.409
-0.14516223049631571,-0.16465819626503578,-0.1646565912391522,-0.16613475497218486,0.14973124698037443,1629983.847
-0.2942082595594529,-0.1646719471670815,-0.16467596490044067,-0.05162440180754233,0.14973124698037443,497579.4466
-0.17043519157903655,-0.16466764411905307,-0.16466994182518335,-0.1574290663816234,0.14973124698037443,890112.5493
-0.13116313306674338,-0.16466932607814397,-0.1646711440211662,-0.1455518184350243,0.14973124698037443,1064685.699
-0.16283280083665314,-0.16466013335696536,-0.1646597567283545,-0.14642710497969338,0.14973124698037443,1530124.016
-0.2216178943248555,-0.16465318046841507,-0.16467119638475253,-0.16720208355046198,0.14973124698037443,1246246.828
-0.11514668575775337,-0.1646638300449836,-0.16467258669952722,-0.16765890717607848,0.14973124698037443,1240754.932
-0.16898661861037867,-0.16465350257210914,-0.16466547395511313,-0.17963248281744698,0.14973124698037443,1760734.69
-0.13277198875345647,-0.16466658885127558,-0.16466316334762762,-0.12509657777640903,0.14973124698037443,1393746.76
-0.13991531153818604,-0.16467395869532744,-0.16465435243434842,-0.19955598122113102,0.14973124698037443,1172385.898
-0.2183984504252634,-0.16466891117521307,-0.16466804377552988,-0.2713026892653939,0.14973124698037443,483986.109
-0.19021931067949996,-0.16465862604851803,-0.16466328024732982,-0.15418458640387828,0.14973124698037443,1388530.157
-0.1658602600938715,-0.16466216942976425,-0.16465690378400938,-0.1403900782433887,0.14973124698037443,1721739.384
-0.14011215839974978,-0.16466422186643648,-0.16466319299434065,-0.19318445986010235,0.14973124698037443,1276448.792
-0.17118176345277253,-0.16466020001137804,-0.16466583838597104,-0.1833838497888172,0.14973124698037443,1161742.677
-0.17565369164414374,-0.16466238463548286,-0.16467297844312115,-0.2672081396005449,0.14973124698037443,786407.9451
-0.13875673194227178,-0.1646620546472996,-0.16465655454199754,-0.15547801574512712,0.14973124698037443,1604920.973
-0.2785289491804742,-0.1646596034295469,-0.16466018477624125,-0.08600156265902377,0.14973124698037443,1230149.137
-0.16821707238834605,-0.16466189427412076,-0.164665915446917,-0.1895756928125567,0.14973124698037443,1051644.554
-0.16076314128526228,-0.1646634566539108,-0.1646600639296364,-0.1241397629961802,0.14973124698037443,1415073.614
-0.16802204295610937,-0.16466726608399193,-0.16467109212962716,-0.16932588014375305,0.14973124698037443,1043483.915
-0.0424482575026256,-0.16467067920915612,-0.16465744350682696,-0.1203832532753166,0.14973124698037443,1544379.748
-0.20107357440292678,-0.1646672553149034,-0.16466468795136324,-0.09757406223202678,0.14973124698037443,1352135.967
-0.1600872097687209,-0.16465882112344196,-0.16465859397662255,-0.20064266463959132,0.14973124698037443,1505727.431
-0.14063487553636989,-0.1646632197466727,-0.16465869753429774,-0.18758188355101837,0.14973124698037443,1416965.979
-0.1263843489277547,-0.16466673389970762,-0.164665405150783,-0.18657111906504703,0.14973124698037443,1046721.976
-0.23185203190188822,-0.16466613311300382,-0.16466518009133485,-0.1823332392831652,0.14973124698037443,939040.0036
-0.1054973221666908,-0.16466374120358374,-0.16466176615075637,-0.26282332742220715,0.14973124698037443,1383031.332
-0.10437726908426893,-0.1646715783106779,-0.1646659466103173,-0.19882124912587784,0.14973124698037443,1072503.238
-0.17308046440883426,-0.1646616774222941,-0.16466253889673937,-0.22342654548277907,0.14973124698037443,1134397.758
-0.2328212797384064,-0.16466879229881773,-0.16467256453883763,-0.1484757342600588,0.14973124698037443,734827.508
-0.22729139871981838,-0.16466534805960395,-0.16466449304849065,-0.17889362789902155,0.14973124698037443,991892.3175
-0.1243538792469256,-0.16467300153436099,-0.16466208851080208,-0.17319844916399046,0.14973124698037443,1057252.583
-0.2518395098873086,-0.16465835041902963,-0.16466335100467092,-0.13415994361838385,0.14973124698037443,1237224.859
-0.19329073428775034,-0.16466347456324895,-0.16465806553633028,-0.1267255683399714,0.14973124698037443,1442632.541
-0.08851599939766362,-0.1646618570693602,-0.16466039095224194,-0.1229211805802065,0.14973124698037443,1877402.32
-0.13934894512469312,-0.16466088931548625,-0.16466263893613853,-0.16989570323674438,0.14973124698037443,1394518.415
-0.23121966764914667,-0.1646656961452177,-0.16467331177174785,-0.1541362081338366,0.14973124698037443,953939.3299
-0.1496459344344297,-0.16465848412089684,-0.16466378740661233,-0.24116910177232592,0.14973124698037443,1219778.034
-0.12930503708846136,-0.1646694303696478,-0.1646545744481913,-0.18380411066544938,0.14973124698037443,1287325.382
-0.07789793501472904,-0.1646591894887416,-0.16466972803283036,-0.15087019069161317,0.14973124698037443,1739893.555
-0.16684436331164526,-0.16465923404291036,-0.16466580508835543,-0.1871143489223396,0.14973124698037443,1213382.223
-0.19617249437627496,-0.16465609061759398,-0.1646763389708726,-0.16972658003108812,0.14973124698037443,1007478.748
-0.173130950326004,-0.16465981331093207,-0.16466109948992758,-0.1452520971934613,0.14973124698037443,1528756.126
-0.17080015029891288,-0.16466023786565967,-0.16466577129562726,-0.20030774885970554,0.14973124698037443,1182459.772
-0.17881322586643372,-0.1646598238464572,-0.16466024138864474,-0.16613303513594435,0.14973124698037443,1474546.762
-0.30505808345282737,-0.16465592756006153,-0.164664012774384,-0.10430580448163213,0.14973124698037443,1078016.94
-0.08404068342292642,-0.16466693129646343,-0.16467210131232796,-0.1002270712323241,0.14973124698037443,1453381.624
-0.09302607550095453,-0.16466687131029983,-0.16466694547562277,-0.146366236099304,0.14973124698037443,1495012.965
-0.23238336161082623,-0.16467150640836598,-0.1646659512915684,-0.11689445392766006,0.14973124698037443,714148.4148
-0.21400650990020295,-0.16466993501731533,-0.16467158889077818,-0.1217830436263657,0.14973124698037443,894292.0474
-0.11113257580621304,-0.16466426496578893,-0.16467103701838817,-0.1896944646142286,0.14973124698037443,1159841.831
-0.15204115736621307,-0.16466024036993218,-0.16466314513181085,-0.16489484479422747,0.14973124698037443,1195986.299
-0.203028866342395,-0.16466113121639578,-0.16465301257631057,-0.21117088614949567,0.14973124698037443,1381430.63
-0.18236189058047966,-0.1646569019199388,-0.16466562102542484,-0.060064437114086974,0.14973124698037443,1534889.853
-0.12264163779321814,-0.16465933403621918,-0.16466863582864186,-0.1510184926776545,0.14973124698037443,1494125.33
-0.27389388820770316,-0.16465974420222582,-0.16465642832013286,-0.1452837702785122,0.14973124698037443,1356146.261
-0.08644553629265386,-0.16466469899388594,-0.1646705963586807,-0.15011354977708474,0.14973124698037443,1454943.074
-0.1943538593915591,-0.16466965029545413,-0.16467126913485702,-0.12746014769289168,0.14973124698037443,774118.1878
-0.12486622701922598,-0.16467608768145295,-0.16467564004385857,-0.13853378152527712,0.14973124698037443,889113.2389
-0.16312498146097168,-0.1646700621609687,-0.16466467449235608,-0.09934785650488621,0.14973124698037443,1211102.211
-0.2525459364163711,-0.16466576462641194,-0.16466203241308341,-0.18132988614158024,0.14973124698037443,658646.1847
-0.16040970207580568,-0.16466519752128067,-0.16466009391793904,-0.1593316965848299,0.14973124698037443,1400104.871
-0.23353795724722662,-0.16465791461746337,-0.1646692937654031,-0.1306610284324082,0.14973124698037443,1262017.792
-0.24785278586759346,-0.1646712377588296,-0.16466839427062444,-0.14882554597078737,0.14973124698037443,553077.2126
-0.22784233626037487,-0.16466387591625212,-0.16466291006058617,-0.1100450961570574,0.14973124698037443,1203247.89
-0.2588156735068088,-0.1646633913886529,-0.16465996067425698,-0.18586785236770037,0.14973124698037443,1115323.015
-0.1895707040757488,-0.16465596087615514,-0.1646637819561289,-0.22474628400141583,0.14973124698037443,1301881.417
-0.14638219562313526,-0.16466275000203667,-0.16467186450961574,-0.209015810472123,0.14973124698037443,1006687.387
-0.19969914234280473,-0.1646670726317295,-0.16466303419895645,-0.25499058523648876,0.14973124698037443,749383.0726
-0.11292357124021928,-0.16466813743699238,-0.164667902199962,-0.20861563160585694,0.14973124698037443,1075596.587
-0.17115911835642691,-0.1646676233968873,-0.1646661781240597,-0.2244837767321379,0.14973124698037443,739870.7936
-0.21483028617611685,-0.16465655284989666,-0.16465907845318917,-0.11880735504508194,0.14973124698037443,1442945.145
-0.22769748699577344,-0.16465898480862032,-0.16466756241436722,-0.19904301052159898,0.14973124698037443,828497.0671
-0.1623367618873943,-0.16466380268766484,-0.16465971429896153,-0.18294720135699705,0.14973124698037443,1373290.861
-0.15153661141465577,-0.16466984905182863,-0.16466735628857743,-0.22429347787040455,0.14973124698037443,925566.3313
-0.09001725900396851,-0.16465522127274929,-0.16466096588459414,-0.2583679986167688,0.14973124698037443,1552536.764
-0.14970137696216523,-0.16466535707487792,-0.16466585211451787,-0.1264389378058037,0.14973124698037443,1335904.501
-0.15180017400250614,-0.16466591622455198,-0.1646674639462763,-0.2001274604016531,0.14973124698037443,960808.2911
-0.15279321091958353,-0.16466052979368445,-0.1646633880844608,-0.16958721177438707,0.14973124698037443,1405933.019
-0.22172791584374205,-0.16466220083495534,-0.16466865576398845,-0.25044342174746853,0.14973124698037443,619087.6936
-0.25894098217524314,-0.16465887283746863,-0.16466482185123357,-0.0706057931387363,0.14973124698037443,1329273.228
-0.12232659640652778,-0.1646692159960042,-0.1646748778192365,-0.1291149297009759,0.14973124698037443,1261843.844
-0.19181166227135366,-0.1646650525413489,-0.16466924760568508,-0.11023238535840534,0.14973124698037443,1175781.418
-0.06772194906880731,-0.16466970359594993,-0.16466845276712644,-0.16703146819010528,0.14973124698037443,1437053.557
-0.10517884888188982,-0.16466487509701716,-0.16465807751883535,-0.16180424168553403,0.14973124698037443,1594415.226
-0.23382450617996672,-0.16466208956191272,-0.16467264157676986,-0.157858956389495,0.14973124698037443,931357.9954
-0.31766958136167356,-0.16465964840396496,-0.1646664809349695,-0.11214543555870848,0.14973124698037443,798639.6542
-0.08378582054628395,-0.16466624439679337,-0.16466988715066988,-0.19430783246425593,0.14973124698037443,1451739.625
-0.1868102794930784,-0.1646641828204071,-0.16466273391523198,-0.1233368215316224,0.14973124698037443,1278991.689
-0.2137027647782405,-0.16466275111981796,-0.16466256955372374,-0.19002718700360618,0.14973124698037443,885920.5532
-0.1607499176587904,-0.16465975263086338,-0.16466463940371703,-0.14231504839171225,0.14973124698037443,1425632.542
-0.17676987686135515,-0.16466492663550167,-0.16466450808060928,-0.2934562191536735,0.14973124698037443,901881.7427
-0.13846499328334966,-0.16466329849447603,-0.16465366013266816,-0.23038650848468767,0.14973124698037443,1521730.791
-0.2270479521828949,-0.16466569744906662,-0.1646697598487971,-0.1333952140957219,0.14973124698037443,716771.0057
-0.20056480101554533,-0.16465433933864443,-0.16465683756333,-0.0539245651464519,0.14973124698037443,1696717.107
-0.24243770542887963,-0.16466091515822615,-0.16466501077216317,-0.14644252691694526,0.14973124698037443,819598.0078
-0.14905820301560654,-0.16466625755201522,-0.16465640185292948,-0.15848213434169886,0.14973124698037443,1584213.957
-0.22578869423293269,-0.16465349868624488,-0.1646710539065993,-0.2663359345794075,0.14973124698037443,798892.515
-0.2946166637231791,-0.16467352320968873,-0.16465423670126894,-0.14580180820493974,0.14973124698037443,601973.0017
-0.12315053545439827,-0.16467179482344999,-0.16465123735813775,-0.19285746795998687,0.14973124698037443,1456486.293
6.04450260333939,6.054902151356611,6.054902136279845,6.046624525859393,-6.506700018394853,1207233.0178558072
-0.038325567695511466,-0.1646683910881061,-0.16465938307258748,-0.18044131705999567,0.14973124698037443,1566471.008
-0.1269047129326351,-0.16466185264759067,-0.16466044841331046,-0.1379954149202229,0.14973124698037443,1592210.176
-0.22177919413588712,-0.16466409941398386,-0.16467047972300555,-0.08061085773263818,0.14973124698037443,937628.3467
-0.12236680527861482,-0.16465969296016875,-0.16466788288498216,-0.10128995930459068,0.14973124698037443,1558547.578
-0.2082190942546256,-0.1646646674952283,-0.16466442818892002,-0.18544324406241675,0.14973124698037443,1156329.274
-0.15896778339922937,-0.1646586391267286,-0.16465995390090774,-0.17244915510264114,0.14973124698037443,1514349.692
-0.17287452418421856,-0.16466819862275014,-0.16466340345850908,-0.22269692097446142,0.14973124698037443,1039107.326
-0.2078604537041037,-0.16466848840412462,-0.16467272026242918,-0.1273132630284148,0.14973124698037443,809089.6719
-0.16210448237917285,-0.164665324828431,-0.16467196477288767,-0.2729442611300641,0.14973124698037443,675536.3915
-0.10035310713282676,-0.1646710927310517,-0.16465028299426165,-0.27000071340722587,0.14973124698037443,1373589.804
-0.21091279738536262,-0.16466023188703954,-0.16465804009808438,-0.03674869765601012,0.14973124698037443,1690091.019
-0.20109575245009037,-0.16466151503359738,-0.16466365813927114,-0.16720748018104842,0.14973124698037443,1253370.149
-0.21358591823394035,-0.16465959712966186,-0.16467075780391296,-0.22789864046407035,0.14973124698037443,774073.5619
-0.048685362496538535,-0.16466830271676447,-0.16466053827833757,-0.1155615457317204,0.14973124698037443,1741959.834
-0.14496367041219504,-0.16465686655846148,-0.16466513075343645,-0.08920057845708347,0.14973124698037443,1705762.788
-0.16997239366246303,-0.16466308442104657,-0.16466908416635503,-0.17990412810893552,0.14973124698037443,1071109.917
-0.1170184359311402,-0.164667998695349,-0.16466457279369973,-0.19955030822238598,0.14973124698037443,1118047.991
-0.1820025800747622,-0.16466729883228973,-0.16466090544045467,-0.1347196004362649,0.14973124698037443,1165253.033
-0.15058064326141735,-0.16466340761619036,-0.16466545231097857,-0.16696798524136575,0.14973124698037443,1280910.19
-0.2056132403212582,-0.1646652840536461,-0.16467101007849352,-0.1402739104863514,0.14973124698037443,841122.8824
-0.183403675544624,-0.16466455972762523,-0.16466394832617584,-0.15635952675200582,0.14973124698037443,1228810.745
-0.25525591859678676,-0.16466311038474896,-0.16465883058516298,-0.16859335082629728,0.14973124698037443,1086072.071
-0.12466376984183158,-0.16466771039996012,-0.1646654399626027,-0.17481650008831093,0.14973124698037443,1204372.295
-0.14881857384914257,-0.16466337704724227,-0.16466753675928095,-0.1265204204838413,0.14973124698037443,1345004.12
